content,sentiment
"Ok, drivernya ramah ramah",1
Untuk saya pribadi gojek oke sangat membantu👍,1
Pelayanannya bagus,1
Mantul...👍👍,1
Mantap,1
Enak dan banyak,1
Ok,1
Ok,1
Sangat membantu saya yg suka berpergian dan bingung dengan mencari kendaraan👍🏻,1
🙏,1
Ok,1
Titik kdang gk sesuai... ska kebablasan,1
mantap,1
Eror waktu pemesanan jd ke pesen 2x,0
Gojek. - Tr.,1
"Biaya jasa elit cari driver sulit,padahal banyak driver di sekitar resto,tapi lama dapat driver,makanan keburu dingin,parah",0
Okeee,1
Alhamdulillah sangat membantu,1
Good map real tame,1
"Hari ini tarif Go-Jek naik 90% Gila,,,,, akhirnya beralih ke MAXIM 👍",1
"Aplikasi paling ribet pemakaiannya, kenapa gak dibikin sederhana saja, order makanan lebih setengah jam baru dapat driver, ditambah antrian resto jadi tambah lama...satu jam lebih makanan tiba,, selera makan udah hilang",0
Bagus,1
Menjadikan segala gampang dan peraktis ga usah caoe caoe jalan tinggal pencet datang deh,1
"Gojek mantap kemana saja lebih cepat, lebih ditingkatkan lagi ok",1
Cukup membantu,1
"Aneh aplikasi nya,, masa aku pesan 1 trus ku pencet pesan,trus eror trus suruh ulangi pesan tiba tiba suruh bayar dua",0
Servernya errooooorrr mlulu..pelayanan sih oke..kenapa saya tida bisa mengakses gojek. Tidak ada masalah dengan ruang pwnyimpanannya. Dan hp saya mendukung aplikasi. Sebetulnya dr awal sdhbterinstall tp sejak 2 hari lalu mulai tidak bisa d gunakan.,1
Orderan swepi,1
Mantap,1
cukup mmuaskn trutama untuk jam2 yg darurat gojek bnr2 altrnatif utama,1
Ok,1
Menjijikan,0
Top mantap is the best,1
Ok lh sejauh ini menyenangkan pake aplikasi gojek,1
ya bole la,1
"Sulit banget ya buat nentuin lokasinya, jadi cuman bisa kasih bintang 2",0
Sangat bagus untuk keperluan belanja klo mager keluar rumah 👍,1
Ok siip,1
"Ga ngotak kalo ngambil driver jauh2,, lama oii nunggu nyaaaa",0
"Sistem gojek nih zholim, orderan hanya diberikan terus menerus ke driver joki dan orderan lonjakan hanya diberikan ke driver sortir yang cuma mau enak saja pilah pilih orderan. sedangkan driver ORI autobid hanya diberikan orderan tarif minimum saja dan diperas tenaga, waktu dan saldonya tanpa di apresiasi.",0
Selalu ok,1
Ok ngebantu bgttt,1
"Gojek Seperti Sahabat, dimana sj, banyak membantu dan mempermudah urusan.. tks",1
pelayanan sangat baik,1
gojek lbh mahal bgt sekarang di bandingin grab dan shopee ☹️☹️☹️ sedih bgt,0
Makin di update makin kek tayi,0
Mantap minnn,1
"Sangat membantu sekali terutama untuk anak,ketika mereka pergi ke sekolah ataupun Akti fitas lainnya juga jikalau kita lagi sibuk,nya tidak sempat memasak makanan solusi dengan mudah kita dapatkan dari pelayanan gojek ini",1
Saya suka sekali,1
Download apk gopay tapi saldo lsg di 0 kan ? Padahal akun gojek masih aktif,0
Bagus,1
"Aplkasi paling mantap, paling gampang diakses dan terjangkau",1
Sangat bagus,1
🤠,1
Sangat membantu masyarakat transfortasi modern murah meriah,1
Terimakasih.,1
saya baru update seminggu yang lalu knp harus update lagi tolong ya jangan suka update terus kalo update terus bisa bikin kuota orang habis paham,1
Nah.. Gini dong..,1
Orderan lebih Cepat GO-JEK aja Mantap👍,1
"Aplikasi yang bagus , saran dari saya kan sudah ada gocar , gofood , gosend , goride , kalau bisa ditambahin gospel",1
Good local apication dan banyak promonya,1
Sukses selalu buat gojek,1
Mantap,1
Bisa terhubung dengan aplikasi lain sebagai Pembayaran,1
MAHAL+Lemot Adi di aplikasi ini semua,0
Setelah melakukan update kenapa sekarang gak bisa pantau pesenan grabfood malah makin sulit,0
Memuaskan,1
Mntp sngat mmbntu,1
driving and sending with care,1
Oke,1
Bagus,1
semua bagus tapi tarifnya sekarang mahal,1
Gooooood,1
"Sering delay,",0
Oke,1
Fix,1
Keren dah,1
Bagus,1
GOFOOD DOUBLE ORDER BIKIN LAMA MENUNGGU !!!!!,0
"aplikasinya membantu banget kalo mau beli makanan, cuma sering banget tiap lagi buka gofood cari makan, pantau drivernya itu nge freeze. gk tahu juga sih hp gw kentang apa gk, kalo menurut gw sih gk ya masa hp 5 juta hp kentang?",1
Ok...Mantul,1
Moga lancar selalu,1
Memudahkan transportasi dan pembayaran melalui gopay 👍,1
Kalo ga bisa di instal di hapus aja dari playstore kalo gini Saldo ketahan ga bisa buat transaksi,0
Bagus sekali👍👍👍👍👍,1
jelek bangedd,0
Laper mau gof0d eh pas mau bayar udah kenyang sama ongkir + lauk biaya tambahan + mau pasang voucher ga ada . nasib anak kos :(,0
"Kok jadi Licik banget Luh tong... Gojek ,,, tolong lah... jangan asal potong aja.. iklan per klik dipotong lagi, hari pertama 18Ribu, hari ke 2 ..15Ribu, dua hari ber turut turut... padahal saya sudah stop iklan.. orderan 1 ordera masa keterangan diklik 18 x gak mungkin diluar logika, tolong jangan makam uang rakyat tanpa jerih payah.... Orderan 15Ribu dipotong 15Ribu itu kan gak ada otaknya..(keterangan iklan sudah berhenti)",0
Pemilihan titik tujuan kadang masih agak susah bagi saya..,1
Bantu banget dalam dan banyak promonya,1
"Gilak go jek ngeri parah ,iseng order go food pakai ongkir mode hemat ,beli nasi pecel lamanya minta ampun padahal jarak resto ke lokasi 1 km doang😄 ,walaupun ada deskripsi pesanan ready dalam 60-70 menit ,cuman untuk nyiapin nasi pecel seporsi ngga segitu lamanya juga kali hehe ,semoga next mode hemat ongkir semakin hemat waktu juga 😄",0
sangat membantu,1
Enakan Gopay Later yang dulu.,1
Nice,1
"Bagus, hanya saja harus sering diupdate Apk nya",1
"aplikasi beberapa waktu terakhir sering kali mengalami trouble, sering kali terjadi force close, sudah di update namun sama saja, sudah di hapus lalu install lg, namun hasil masih jg sama saja. seringnya force close bikin jadi susah buat liat orderan, karena tdk tahu udh sampai mana dan membuat hp jadi ikut ngelag",0
Mantap,1
Good,1
Sangat membantu,1
sangat membantu,1
Apaan promo 70% harganya lebih mahal drpd beli langsung..Promo suruh download apk ya pakai kirim pesan keWA udah lama g pakai lancang amat gojek,0
Pelayanan baik hanya alamat saya belum bisa dicari di peta,1
"Sangat bermanfaat karena fitur""nya yang sangat menarik mulai dari gofood, gocar dan banyak lainnya",1
"Makin lama kok makin jelek, sekarang menu go food gak bisa pantau driver",0
"Aplikasi yang sangat membantu masyarakat dalam hal transportasi, makanan, dan fasilitas umum lain nya",1
Luar biasa bermanfaat,1
"Supir ramah,orderan cepat tiba,banyak discount",1
Membantu sekali mantap,1
Lemot banget ya ampun pas buka aplikasi nya apalagi pas mau pesen go-food Buka menu go food nya aja lama banget Trus nge lag Akhirnya aplikasi nya malah force close Padahal sinyal lancar banget loh Trus kenapa sekarang Gojek ga ada suara notifikasi nya ya? Saya jadi ga tau info notifikasi apa-apa karena suara notifikasi ga ada Tolong diperbaiki kan baru aja di update aplikasi nya,0
Sistem Paylater sekarang ga sebagus dlu,0
"Good attitude,,good lucky",1
Yang bener kalau di download susah amat sih mana ngulang 3 kali,0
Saya upgrade ke gopaylater terbaru tapi tidak di acc maaf saya hapus aplikasinya,0
Pelayanan nya cepat,1
Cukup aku saja yang jadi member gojek ini,1
Mantap deh,1
"KESEL APLIKASI BUAT LAYANAN PEMBATAN KOK DIBULET""IN LAMA BGT",1
Kerja sama dengan emang oke,1
coba bisa kirim uang ke dana,1
Gofood Good,1
Keren apknya..saat lapar inget ada gojek food..thanks gojek,1
Mohon maaf sy udah 1 minggu belum ter ferepikasi mohon penjelasan nya,1
"Aplikasinya sangat membantu, terimakasih",1
Sangat membantu sekali,1
"applikasi sering eror, chat ke driver kadang ga sampe. jd jelek aplikasi ini",0
paling GK suka kayak gini kalau pakek gojek semisal kalau udh ku ulang 5 atau beberapa gitu selalu tunggu 30 menit kan lamaaa puoll jadii nyaa,0
TOLONG JANGAN KIRIMKAN SAYA NOTIF PINJAMAN LAGI 😡😡😡😡,0
Hari ni saya kesel nih sama gopaylater nya gojek. Ganti metode ehh malah saya gak sesuai persyaratan dan ada yg menyalahi aneh2 aja. Mending gak usah di tawar2 in lah di akun gojek saya ni. Bikin kesal ja. Gojek ni aneh yah orang yg sering pake gojek malah cuman dapat discon 10k ehhh yg jarang sekali pake dapat 3x discoun di atas 10k ini benar2 menyakitkan hati. Playlater gak bisa di gunakan disc gak ada. Saya di gojek buat beli makanan tp klo gak da disc yah udah cabut ajalah ...aplikasi dihapu,0
Gopaylater gak jelas ada saldo tidak bisa digunakan😂🤣,0
"Pengen ngasih bintang minus 1jt kalo bisa, Tiap tf gagal mulu, tiap isi paket gagal mulu gaada sambungan internet lah, beungeut sia hurung",0
Ok,1
Tolong perbaikannya secepatnya Terima kasih,0
Dikit dikit perbaharui kaya gak pake data aja gajelas,0
Alhamdulilah bisa ngebantu saya Dengan adya aplikasi Gojek ini,1
Memudahkan,1
Oceh,1
"Aplikasi hebat,. Very good 😊",1
Sangat membantu,1
Selalu ngojek dan ngocar selalu,1
Mohon dinproses update aplikasinya Karna saya ingin menggunakan aplikasi tapi di arahkan ke update aplikasi tidak bisa,1
"Gue kalo jajan-jajan gitu tinggal buka hp dan scan Qris Gopay, dijamin gercep👍🏻",1
Well played,1
Very good verywell,1
Ok,1
"sekarang kalo pesan makanan, driver nya lama.",0
gomart asik,1
Top,1
Worth it,1
Nyari driver susah amat,0
"Pembayaran nya makin mahal,bisa kah di kurangin untuk anak sekolahan? Bagi saya keberatan😔",1
I top up with this it work BRRR SKIBIDI DOP DDOM YES YES,1
Tidak punya pengalaman,0
Menu menu di aplikasi oke.bangettt,1
"Sistem investigasi akun gagal. Report menyelesaikan order tanpa mengantar itu di terima. Gojek merespon fitnah seorang penumpang. Jelas penumpang hanya kesal salah titik, dan meminta saya mengantar ke tujuan, saya antar tanpa meminta lebih bahkan dia bayar dngn harga kurang. di sini gojek mengajarkan untuk tidak usah baik kepada penumpang, di mana titik dia memesan di situ lah kita berhenti dan menyelesaikan, jangan mau mengantar jauh dari titik pesanan walau pun penumpang meminta.",0
"Setelah upgrade gopaylater, malah gak bisa dipakai limitnya .. bayar gak pernah telat... hadeeeh... sorry unistall",0
on time,1
Sangat profesional,1
Good,1
👍,1
Selalu dapat driver yg ramah,1
Goooodddddd 😌😍😍,1
"kok gojek kek orang tolol ya. gk bisa kasih rating ke resto, setiap mau kasih rating di riwayat pesanan, ada tulisan ""yah server kami sedang sibuk"" gk bisa tuh diklik. kasian resto resto baru yang lagi butuh rating",0
gopaylater nya knpa gk aktif,1
Sangat membantu,1
"Respon CS lambat sekali, masalah update gopay plus dari tanggal 23/09/23 sampai 30/09/23 tidak ada solusi padahal masalahnya sepele. Sudah lama direspon dijawabnya tidak sesuai dengan apa yang jadi case-nya.",0
"Sedikit tidak jelas, sudah brpa kali update tapi belum bisa gofood mau itu pakau voucher atau nggak kecewaaaa",0
Mantap,1
"Kalau pesan go food, suka ngga sesuai titik tujuan nya, kasihan si driver nya",0
"Cm syg murah diawal bakar duit promo, kasihan driver² skrg disuruh kewajiban ngejar smp tengah mlm, haknya semakin berkurang ga diperhatikan..cb klu keluarga anda yg bekerja suang mlm, angin, dan keselamatan sm kya pilot taruhannya, bagaimana anak istri dirumah bs terpenuhi makannya, sekolahnya, rmhnya..siapa yg memudahkan rezeki org, Allah akan memudahkan rezeki kita, jgn takut miskin perusahaan², berilah yg terbaik maka engkau akan jd yg terbaik..siapa yg menyusahkan org lain, maka akan sama..",1
tidak ketemu solusi gagal upgrade gopay plus dikarenakan ID sudah terdaftar di akun gojek lain.,1
Bagus sekali,1
"ini kenapa sih gojek di aplikasi bisa nelfon malam"" ganggu banget padahal gak pesen apa""!!!",0
Siiiip,1
Aplikasi gojek ini sekarang makin banyam udpate bukan makin bagus..jadi susah bertransaksi masa iya gabisa transaksi pakai data seluler harus pakai wifi..gajelas ini lama2 uninstal aja msih banyak apk yg ga ribet selain disini,0
APLIKASI BANGSAD NGELAG PARAH NGENTOD,0
"Hari ini saya tersentuh dengan driver ojolnya karena dia bercerita kalau dia pecandu narkoba dan sulit menemukan jalan keluar dari kecanduan tersebut,mohon untuk gojek Indonesia bisa lihat driver ojol satu ini karena kelihatan kondisi mengenaskan karena terlihat dampak narkoba dari raut wajahnya .untuk plat drivernya L2377BAF Mohon untuk di bantu driver tersebut 🙏 terimakasih",1
Tepat waktu dan aman,1
Apakah aplikasi GO-JEK kerjasama dengan virus??,0
good job,1
GOOD JOB !!!,1
mantap,1
"Dari awal gak pernah ganti,..setia demgan gojek",1
Taeekkk,0
Bagus sangat membantu untuk pergi pergi,1
Sering closed sendiri,1
Terbaik,1
Aplikasinya bagus sangat membantu banget mantap deh pokoknya,1
Mantapsss,1
Serba cepat mau makan tinggal go food,1
Tolong maksimal kan alamat yg ingin dituju dan harus lebih sesuai dengan titik maps,1
Suka banyak promonya,1
"2 kali kecewa. Pesen 1 mo dpt driver yg 3 menit datang, eh malah di oper sm driver yg jaraknya jauh dr tempat jemputan. Akhirnya nunggu lebih lama lagi. Masih kadang respon nya lama lagi. Ke 2 jg kecewa. Minta dijemput dititik jemputan malah disuruh menghampiri drivernya yg jaraknya lbh dr 100 meter. Mana bawa barng berat lg. Tolong sm diperbaiki titik jemput sesuai dgn pemesan ya. Biar pengguna lbh nyaman.",1
"APLIKASI PAYAH, SAYA PESAN MINUMAN TIDAK ADA SATUPUN DRIVER YANG MAU AMBILL",0
Best,1
"Tolong dibuat agar bisa menghubungi resto, sering banget pesanan kurang, bingungkan komplainnya gimana",1
Ok,1
Bagus,1
Udah 2x mesan pake aplikasi ini.. 1x gofood dan 1x lagi goshop.. dua2nya layanan nya bagus dan memuaskan,1
Bintang 3 sja dlu,1
"Untuk aplikasinya bagus,,promo dan casback nya oke,,kurirnya oke,,tapi sayang order gofood gak bisa dicancel karena gak sempet pake mode hemat",1
"Maaf banget saya pesen udah sesuai alamat eh driver malah ke mana, kata drivernya ini titiknya agak gak sinkron ya",1
"Driver gocar malas2, sampe batalin 3x gara2 driver mengeluh terlalu jauh lah apalah. Akhirnya beralih ke aplikasi sebelah,",1
"Cukup kecewa, karena tagihan tol ada limit nya. Pake gocorp udah saya pikir bisa masuk semua untuk biaya tol dan parkir. Jadi harus keluar uang pribadi dan gabisa di reimburst karena gaada bukti struknya",0
GOJEK Skrg drivernya hampir semuanya ga beres.. seneaknya. Mari semuanya pindah aplikasi lain lah kecewa berat,0
Banyak Discountnya,1
"Pesan gofood dapat driver yang gk bisa d arah kan jalan ny dan penuh emosi. Dikasih tau jalan malah dibilang lorong. Salah jg dia. Dia muter-muter nyalahin saya jg. Dia nanya orang sekitar. Aku jg pendatang dsini, mana tau orang dsitu. Perbaiki diri driver nya. Klo bisa hafal map sekalian. Belajar yg mana kiri dan kanan",0
Pake paket same day sampe jam sembilan malem menurut gua udah ga same day si jam segitu mah,0
"plissss banyakin diskonnya, suka banget gojek sejauh iniiii :v",1
"Tadi pesan GoFood tapi sudah hampir 1 jam belum jadi, padahal perkiraan hanya 25 menit, tempatnya hanya sekitar 2 Km dan gak pake mode hemat, ternyata ketika driver jalan, tulisannya driver drop pesanan serah, disini saya kecewa, saya lihat mapnya muter dan gak benar"" searah, padahal saya disini bayar full, dan yang saya dapatkan malah makan yang sudah tidak terlalu hangat. Sungguh saya merasa dizalimi.",0
"Kok kaya susah bgt ya buat aktifin gopaylaternya, pdhl track record saya bagus, gaji diatas 5,5jt, tpi gk diacc, parah sih, harus jadi direktur dulu nih kayanya baru diacc",1
Sangat membantu,1
Mantap toda,1
saya senang bisa memakai app ini mudah cepat dan dapat di andalkan...,1
"Ko gopaylatter aku ga masuk ke tokped ya, biasnya ke sambung, 3 bulan terakhir udah ga ada lagi di sistem pembayaran, padahal aku sering beli listrik ato pulsa di tokped pake gopaylatter dulu, udah bikin pengaduan tetep gaadabperubahan, mohon bantuannya",1
⭐️,0
Ok,1
"Sangat disayangkan. Sudah buat laporan tapi tidak ditanggapi dengan baik malah menggunakan mesin pejawab, driver ojolnya tidak amanah dan teliti masa pesann lain yg dtg lain sungguh tidak ada etika baiknya.",0
Jadi futuristik aplikasinya,1
We,1
untuk go send perlu diperbaiki lagi server nya krn kita kasinya alamat tujuan tpi beda titik yg terbaca jadinya paket kemana²... untung drivernya mau antar sesuai alamat tujuan padahal bayarannya lebih murah.. kasian drivernya...,1
Gk guna,0
👍👍👍👍👍,1
Saya sudah suka sudah cukup bagus tapi bisa nggak ya untuk promo gojek makanan karena saya selalu beli tapi ongkir selalu mahal karena itu saya bingung saya mager ke lugar soalnya,1
Go food makin kesini semakin mahal baik di ongkir atau pun biaya layanan,0
Lagi qris suka tiba2 peringatan tidak ada sinyal. Padahal sinyal penuh,0
Membantu,1
"Padahal internetmya bagus, tapi disuruh cek internet terus",0
"-Mau transfer ke bank lain dengan sumber dana GoPay, susah (upgrade ke Gojek plus gagal terus dan prosesnya berasa mau ngajuin pinjol). -Pesan GoRide dan GoCar susah pakai GoPay, giliran pakai asuransi/ bayar cash baru bisa. -Saat dapat Driver, jarak mereka Jauh2 auto cancel sama driver ataupun aplikasi Pointnya sudah tidak menyenangkan lagi dan dipakai cuma buat jajan (dengan QRis). Terimakasih",1
Udah jadi pengguna lama tapi tarip pesanan goride/gocar selalu tinggi dan jarang dapet vocer. Padahal temen saya pake apl ini tarip nya malah murah dengan rute yang sama dengan saya.,1
Nge bug,0
Banyakin bonusnya dong buat pengguna baru,1
Still the best,1
"Sial,gopay saya ada 500k,tapi malah gabisa di transfer (dibekukan)",0
Ok,1
"Udah masukin pin bener, udah diganti pin baru tetep ae gak bisa transaksi asw",0
Pokoknya dos gandos,1
Drivernya kalau datang lama,1
Ok,1
Mantap,1
Apk yang sangat oke dan membantu sekali.,1
Kalau gofood pakai mode hemat bikin darting sama aja bohong pesan makan 1 jam dan kalau gak pakai mode hebat ongkirnya lumayan sama aja saya harus bayar mahal ongkir mahal tambah mahal,0
Alhmdulillah,1
love banget we pokonamah,1
"Udh bertahun2 pake gojek , pesen gofood gk bisa d cancel , trs payletter di blokir .. maaf yaa kali ini saya uninstal hapus aplikasinya",0
Aplikasi sering berhenti sendiri,0
Aplikasi Gojek bermanfaat bangat buat gojek Online,1
Aplikasinya bagus dan membantu,1
"Tarif nya klo bisa lebih murah lg, biar lbh bnyak peminatnya",1
Sangat bagus,1
Bagus,1
Apa sih? Baru aja saya update kok track pesanan gofood selalu tidak menanggapi??,0
Wadu play leter di upgride malah gak bisa hadeeee,0
"Go pinjam getol bangett, pake voice message nih, ganggu banget.",0
Mantap,1
Aplikasi puki waktu butuh patah kali untuk mesan,0
Gak terpake kalo lagi emergency,0
"Gopaylater setelah update, jadi tidak bisa digunakan sama sekali. Dulu limit kecil tapi masih lancar dan dapat digunakan. Sekarang dapat saldo 10x lipat, malah zonk gak bsa digunakan. Sekarang sudah uninstall, krena jadi aplikasi gak guna.",0
tidak bisa pesan rokok lewat gomart,0
Seluruh tagihan gopay later sudah dibayar limit masih banyak tapi ga bisa dipake alasan server error sudah seminggu gitu teruuus 👎,0
GoPayLater limit sudah 7.000.000 ko tiba - tiba hanya 1.000.000,0
Pemula,1
good,1
Makasih min.... Sekarang lebih murah dan tepat waktu 😁,1
Good,1
Lelet pol,0
"Anehh yaa, driveernyaa pesanan diaplikasi sudah diterima, nyatanya belom ditelfon gojek disms ga dibls saya pesen dri jam 2.19 bru dtng jam 3.36 pas dtng gojeknya marah"" Mikir dong, sejamlebih loh wjr saya kasih reting buruk. Kapok engga lagi"" Mksih.",0
Mantap,1
Rekomendasi,1
"nyari draiver jauh"" saya buru"" malah makin telat asemm,,,cari driver udah kayak nyari harta karung lama nya minta ampun",0
MENDING INSTALL GRAB,0
Bagus,1
Bagus,1
"Kecewa, ketika saya mengubah pekerjaan saya yg saat ini, malah ditolak pengajuan saya. Dan rentan waktu pengajuan ulang yg terlalu lama.",0
Mantap,1
"Kecewa banget, kapok gw pake jasa apk ini, gw pesen makanan buat di anter ke alamat temen gw, di keterangan udah di terima ternyata temen gw gaada yang nerima, barang di bawa kabur driver, do aplikasi gaada solusi buat nyelsein masalah, di kira cari duit gampang kali yaz Driver kek gtu di masih do pake ngerugiin banget, perusahaan gak mau ganti rugi",0
Sangat berguna,1
Sangat membantu pas urgent,1
Gopay nggk ngotak dendanya,0
"Semenjak migrasi ke MAB,Limit Gopaylater saya jd turun jauh bgt,padahal saya customer aktif transaksi dan pembayaran tdk pernah telat...!!!",0
"Aplikasi crash, jadi pesanan gofood jadi dobel. Tolong diperbaiki secepatnya",0
Sangat membantu..,1
Banyaki lg promo nya,1
"Tolong perbaiki lagi sistim pembayarannya, klo bisa sebelum transaksi pemesanan WAJIB memasukan pin utk keamanan bertransaksi. soalnya 2x sy kejadian kepencet ngorder makanan padahal sy ndak niat pesan, sedangkan d batalkan sdh tdk bs, trs kepencet ngasi tip k driver sampe 2x tips dalam 1 org. Hal ini sangat merugikan sy. TOLONG GOJEK PERBAIKIN INI",0
"tolong masukkan biaya parkir ke aplikasi, agar mitra driver tidak meminta2 parkir ke pelanggan. saya top up uang pas, tapi ternyata ada tambahan ongkos parkir, akhirnya top up lagi cuma buat parkir 1000",0
Good,1
ollkkk,1
sangat membantu,1
App bagus dan sangat membantu sekali,1
"gajelas, driver bikin nunggu",0
jasa aplikasinya mahal banget si. promo juga cuma serebu dua rebu kok ngakunya meningkatkan kualitas. pret,0
Da bestttt😍😍‼️,1
Super bagus,1
aplikasi legend yg bagus,1
tepat waktu driver baik,1
"Cukup membantu dalam saat saat penting dan urgent, semoga kepannya lebih baik lagi",1
Good,1
Aplikasi layanan bagus untuk para penumpang aplikasi ini mudah di gunakan,1
Banyak discount 😀,1
Ok,1
Keren,1
Makin lama makin pelit promo,0
gangguan mulu,0
"Apk nya bener"" bagus👍",1
Mau pesen gojek pake Barok aja biar gampang.......tapi blom ada wkkkkk,1
Ojol terbaik dengan ketepatan waktu penjemputan dan pengantaran,1
Jol,0
"Aplikasinya bagus banget, memudahkan kita dalam transaksi apapun itu",1
"Udh isi saldo malah ga bisa dipake,pas masukin pin malah dibilang ""internet tidak tersedia""",0
Sangat membantu,1
"Layani pengguna gojek dengan ramah aman, senyum sehingga gojek jadi pilihan utama moda online",1
Tolong iklan gojek sangat menggaggu,0
Okeh,1
Sangat bagus dan mudah,1
Sangat membantu dikala susah kemana2 terutama beli makan,1
Sekarang gojek mau ancur atw gimana ya? ..cs pada komplen pada lama dapat driver y...draiper padahal banyak,0
"Sangat memudahkan & nyaman, walaupun kadang2 gojekers nya byk yg tidak wangi 🤣😛🙊🤭",1
"Saya tidak bisa memesan makanan dari akun gojek saya,knapa ya",1
Aplikasi yang sangat membantu dan gojek memang top markotop,1
Layanan online yg ok bangettt. Aplikasi paling lengkap.. Mmm is very easy to do with gojek....,1
ok lah,1
"baik, bagus, tepat waktu",1
Ribet,0
Good app....,1
Sangat bagus dan tdk ribet,1
alamat rumah udah terdaftar di google 5thn pun cuma diaplikasi gojek kl pesen titiknya malah diarahin ke titik yg lebih populer karena rumah persis dibelakang rumah sakit. terus jg kl pesen makanan rute antarnya diputer² kejalan yg lbh jauh harusnya lurus aja udh sampe malah dibikin belok muter dl jd ongkirnya lbh mahal,0
"Lumayan cmn tingkatkan lagi waktu penjemputan/pencarian driver,nyri driver bsa smpe berjam jam pdhl lgi buru²",1
Bagus dan sangat membantu,1
Smart Simple,1
"Sikap yg familier, membuat pelanggan nyaman serta kejujuran. Makasih Go-Jek",1
Bagussss membantu sekali,1
Apk yg sangat baik dan sangat membantu menjadi lebih mudah dalam melakukan perjalanan juga pesanan,1
Puas,1
Tranfer belum masuk2 aplikasi apa an in,0
Bagus,1
Setiap berapa menit pasti nge lag 😭,0
Membantu mempermudah rutinitas,1
Top bgt,1
Sudah bagus,1
Kenapa saya transfer ke bank BCA gak masuk gopay ga jelas,0
Keren sama driver nyaa ramah,1
Good lah....ampe ngga bisa ber word²,1
GG bang,1
Helpfull bgt thanks ya,1
Ok,1
Mantap... Terus tingkatkan,1
Lokasi tidak ditemukan,1
"Fitur map di gofood di ilangin, balik lagi dah zaman driver pada mangkir sebelum ke resto. Saya cuman mau MAKAN TOLONG. beli gajauh dari rumah 1 jam.",0
puas,1
Makin ksni makin prah.driverny gk dajrin spn sntn y.tlg y bwt developer dsharing lg dlm mmlih driver.kl gk sk antr gosend gk ush ngmng kotor k customer.sy jg ud lpor k phak halodoc.smg Klian bs mbrikn sanksi kpd driver yg mnggunakn tata bhsa yg tdak baik,0
Terimakaish Gojek sudah memudahkan kehidupaN sehari hari,1
Sangat membantu,1
Mantap,1
Ok,1
Bwt kesekolah,1
Sangat membantu untuk orang dwngan mobilitas tinggi...,1
"Kenapa pas pake goplus gofood nya , waktu dapet drivee dan waktu antarnya lama bangett sampe 45menit padahal 0,3km jaraknya dan resto udah konfirm dri tadi",1
Tarifnya Sekarang tambah mahal padahal rutenya sama aja kyk sebelumnya,0
Makin kemari makin ga jelas ni,0
Gajelas bangke driver nya sering ga respon malah kemana mana gajelas di chat juga ga di bales malah tiba tiba ganti driver ga worth,0
Pake Samsung M52 Sering Keluar Sendiri Aplikasinya Padahal Buat Ngegame + Pake Ojol Sebelah Lancar-Lancar Aja,0
Ok,1
Aku suka app gojek Tidak semua pengguna gojek punya ram diatas 2 gb jadi boleh gak bikin gojek lite gitu :),1
Bagus sih cuman lokasinya terkadang tidak terdektesi,1
Memudahkan dan gerceppp,1
"Saya sangat berterimakasih kepada Gojek selain mempermudah beli makanan, dan berkendara. Gojek juga memiliki Gopay yang bisa bertransaksi dimanapun kapanpun sungguh Luar Biasa 😍👍",1
Oke,1
"gojek, makin kesini makin ga bisa di pake,bikin ga mood pagi², mau pesen selalu ga ada driver, NO BANGET SAMA GOJEK.",0
"Aplikasi ini,walaupun tarifnya mahal tapi drivernya selalu tepat waktu saat penjemputan dan pengantaran.the best lah",1
Saya chat gojek sudah beberapa kali tidak direspon estimasi 9 menit sampai sudah 15 menit tidak jalan,0
👍🏽,1
Kenapa sudah belakangan aplikasi sering hang?sangkut?? Tiba2 macet berhenti sndiri. Harus keluar dlu baru masuk lagi..bgmna smntra ada pesanan??,0
Kalau pesan subuh susah,1
Oke,1
Sangat membantu d saat butuh d antar ke tempat tujuan..,1
Sementara ini oke sih,1
I like you👍,1
"Mesen makanan sekarang sering gangguan. Buang"" waktu ae buat nunggu doang. Status gaberubah"" sejam tiba"" dicancel otomatis",0
Nunggu go food hampir 1 jam tolong di perbaiki,0
👍👌,1
"Banyak kkn pendaftaran,udh verifikasi 2 tahun,tp belum ada panggilan,,harus bayar 2 jt ke calo baru bisa di proses",0
"Terbantu dg adanya gofood,tp tlg dong jgn terlalu bsr biaya2nya.ongkirnya udh lmyn gede,trus hrga mkanan kan di up ama penjual tuk ganti setoran ke gojeknya.jd plis jgn tgi2 biaya2nya ya....but,overall bgs kok...",1
"Sangat puass,, jika paylater nya kebuka hehe",1
"Parah banget, kayak mitra driver/resto/market, kayak kryawannya aja..",0
Good aplication n driver,1
Membantu,1
Fast respon,1
Ntaps,1
Enakan pake maxim...murah,0
sangat membantu..smua jdi mudah..👍👍😍❤️,1
"Terkadang kita pesen emang sesuai yang saya kesel tiap saya pesen & bayar pakai uang kes selalu kembalian kurang terus entah itu 2000,3000 bahkan 10000 ribu itu pun sering saya alami tiap bayar pake uang kes, tolong benahi dong aititut para draiver disaat mengembalikan uang penumpang jangan selalu alesan uang kembalian ya kurang trs",0
"Ini uang kenapa bisa ketarik sendiri, atas nama Alexander lagi.. siapa tuh ?. Terus tiba tiba berlangganan aprikasi lain Dan ada keluaran goggle play aprikasi california",0
Ok banget .👍,1
